timestamp,time,timestamp6,time2,timestamp2,time3,timestamp3,time9
1746053882.365,0.054608821868896484,1746053882.365,0.054608821868896484,1746053882.365,0.054608821868896484,1746053882.365,0.054608821868896484
1746053882.64,0.3296473026275635,1746053882.64,0.3296473026275635,1746053882.64,0.3296473026275635,1746053882.64,0.3296473026275635
1746053882.907,0.5966470241546631,1746053882.907,0.5966470241546631,1746053882.907,0.5966470241546631,1746053882.907,0.5966470241546631
1746053883.17,0.8596091270446777,1746053883.17,0.8596091270446777,1746053883.17,0.8596091270446777,1746053883.17,0.8596091270446777
1746053883.419,1.1086444854736328,1746053883.419,1.1086444854736328,1746053883.419,1.1086444854736328,1746053883.419,1.1086444854736328
1746053883.684,1.3736448287963867,1746053883.684,1.3736448287963867,1746053883.684,1.3736448287963867,1746053883.684,1.3736448287963867
1746053883.947,1.6366448402404785,1746053883.947,1.6366448402404785,1746053883.947,1.6366448402404785,1746053883.947,1.6366448402404785
1746053884.195,1.8848118782043457,1746053884.195,1.8848118782043457,1746053884.195,1.8848118782043457,1746053884.195,1.8848118782043457
1746053884.456,2.1458747386932373,1746053884.456,2.1458747386932373,1746053884.456,2.1458747386932373,1746053884.456,2.1458747386932373
1746053884.719,2.408867120742798,1746053884.719,2.408867120742798,1746053884.719,2.408867120742798,1746053884.719,2.408867120742798
1746053884.981,2.6702539920806885,1746053884.981,2.6702539920806885,1746053884.981,2.6702539920806885,1746053884.981,2.6702539920806885
1746053885.245,2.9341816902160645,1746053885.245,2.9341816902160645,1746053885.245,2.9341816902160645,1746053885.245,2.9341816902160645
1746053885.506,3.1950998306274414,1746053885.506,3.1950998306274414,1746053885.506,3.1950998306274414,1746053885.506,3.1950998306274414
1746053885.767,3.456159830093384,1746053885.767,3.456159830093384,1746053885.767,3.456159830093384,1746053885.767,3.456159830093384
1746053886.016,3.7057454586029053,1746053886.016,3.7057454586029053,1746053886.016,3.7057454586029053,1746053886.016,3.7057454586029053
