timestamp,time,timestamp6,time2,timestamp2,time3,timestamp3,time9
1746055446.225,0.06000781059265137,1746055446.225,0.06000781059265137,1746055446.225,0.06000781059265137,1746055446.225,0.06000781059265137
1746055446.485,0.32001328468322754,1746055446.485,0.32001328468322754,1746055446.485,0.32001328468322754,1746055446.485,0.32001328468322754
1746055446.734,0.5689997673034668,1746055446.734,0.5689997673034668,1746055446.734,0.5689997673034668,1746055446.734,0.5689997673034668
1746055446.996,0.8310010433197021,1746055446.996,0.8310010433197021,1746055446.996,0.8310010433197021,1746055446.996,0.8310010433197021
1746055447.261,1.096001386642456,1746055447.261,1.096001386642456,1746055447.261,1.096001386642456,1746055447.261,1.096001386642456
1746055447.526,1.360999345779419,1746055447.526,1.360999345779419,1746055447.526,1.360999345779419,1746055447.526,1.360999345779419
1746055447.789,1.6240034103393555,1746055447.789,1.6240034103393555,1746055447.789,1.6240034103393555,1746055447.789,1.6240034103393555
1746055448.033,1.8680579662322998,1746055448.033,1.8680579662322998,1746055448.033,1.8680579662322998,1746055448.033,1.8680579662322998
1746055448.299,2.1342687606811523,1746055448.299,2.1342687606811523,1746055448.299,2.1342687606811523,1746055448.299,2.1342687606811523
1746055448.575,2.41007661819458,1746055448.575,2.41007661819458,1746055448.575,2.41007661819458,1746055448.575,2.41007661819458
1746055448.837,2.6725714206695557,1746055448.837,2.6725714206695557,1746055448.837,2.6725714206695557,1746055448.837,2.6725714206695557
1746055449.098,2.9333040714263916,1746055449.098,2.9333040714263916,1746055449.098,2.9333040714263916,1746055449.098,2.9333040714263916
1746055449.361,3.1963112354278564,1746055449.361,3.1963112354278564,1746055449.361,3.1963112354278564,1746055449.361,3.1963112354278564
1746055449.64,3.4756357669830322,1746055449.64,3.4756357669830322,1746055449.64,3.4756357669830322,1746055449.64,3.4756357669830322
1746055449.901,3.7363109588623047,1746055449.901,3.7363109588623047,1746055449.901,3.7363109588623047,1746055449.901,3.7363109588623047
1746055450.152,3.987004518508911,1746055450.152,3.987004518508911,1746055450.152,3.987004518508911,1746055450.152,3.987004518508911
1746055450.399,4.234028339385986,1746055450.399,4.234028339385986,1746055450.399,4.234028339385986,1746055450.399,4.234028339385986
1746055450.66,4.495668172836304,1746055450.66,4.495668172836304,1746055450.66,4.495668172836304,1746055450.66,4.495668172836304
1746055450.938,4.773048162460327,1746055450.938,4.773048162460327,1746055450.938,4.773048162460327,1746055450.938,4.773048162460327
1746055451.174,5.009405136108398,1746055451.174,5.009405136108398,1746055451.174,5.009405136108398,1746055451.174,5.009405136108398
1746055451.434,5.268869638442993,1746055451.434,5.268869638442993,1746055451.434,5.268869638442993,1746055451.434,5.268869638442993
1746055451.681,5.516695022583008,1746055451.681,5.516695022583008,1746055451.681,5.516695022583008,1746055451.681,5.516695022583008
1746055451.943,5.778399229049683,1746055451.943,5.778399229049683,1746055451.943,5.778399229049683,1746055451.943,5.778399229049683
1746055452.191,6.026708364486694,1746055452.191,6.026708364486694,1746055452.191,6.026708364486694,1746055452.191,6.026708364486694
1746055452.467,6.302030563354492,1746055452.467,6.302030563354492,1746055452.467,6.302030563354492,1746055452.467,6.302030563354492
1746055452.729,6.563921928405762,1746055452.729,6.563921928405762,1746055452.729,6.563921928405762,1746055452.729,6.563921928405762
1746055452.993,6.828011512756348,1746055452.993,6.828011512756348,1746055452.993,6.828011512756348,1746055452.993,6.828011512756348
