timestamp,time,timestamp6,time2,timestamp2,time3,timestamp3,time9
1745967456.637,0.050965070724487305,1745967456.637,0.050965070724487305,1745967456.637,0.050965070724487305,1745967456.637,0.050965070724487305
1745967456.901,0.31496524810791016,1745967456.901,0.31496524810791016,1745967456.901,0.31496524810791016,1745967456.901,0.31496524810791016
1745967457.179,0.5929648876190186,1745967457.179,0.5929648876190186,1745967457.179,0.5929648876190186,1745967457.179,0.5929648876190186
1745967457.444,0.8581945896148682,1745967457.444,0.8581945896148682,1745967457.444,0.8581945896148682,1745967457.444,0.8581945896148682
1745967457.71,1.1242337226867676,1745967457.71,1.1242337226867676,1745967457.71,1.1242337226867676,1745967457.71,1.1242337226867676
1745967457.958,1.372229814529419,1745967457.958,1.372229814529419,1745967457.958,1.372229814529419,1745967457.958,1.372229814529419
1745967458.221,1.6352286338806152,1745967458.221,1.6352286338806152,1745967458.221,1.6352286338806152,1745967458.221,1.6352286338806152
1745967458.472,1.8861968517303467,1745967458.472,1.8861968517303467,1745967458.472,1.8861968517303467,1745967458.472,1.8861968517303467
1745967458.733,2.147092580795288,1745967458.733,2.147092580795288,1745967458.733,2.147092580795288,1745967458.733,2.147092580795288
1745967458.982,2.3964455127716064,1745967458.982,2.3964455127716064,1745967458.982,2.3964455127716064,1745967458.982,2.3964455127716064
1745967459.243,2.6577165126800537,1745967459.243,2.6577165126800537,1745967459.243,2.6577165126800537,1745967459.243,2.6577165126800537
1745967459.507,2.9211535453796387,1745967459.507,2.9211535453796387,1745967459.507,2.9211535453796387,1745967459.507,2.9211535453796387
1745967459.77,3.1845943927764893,1745967459.77,3.1845943927764893,1745967459.77,3.1845943927764893,1745967459.77,3.1845943927764893
1745967460.034,3.447829008102417,1745967460.034,3.447829008102417,1745967460.034,3.447829008102417,1745967460.034,3.447829008102417
1745967460.295,3.7092854976654053,1745967460.295,3.7092854976654053,1745967460.295,3.7092854976654053,1745967460.295,3.7092854976654053
1745967460.556,3.970536470413208,1745967460.556,3.970536470413208,1745967460.556,3.970536470413208,1745967460.556,3.970536470413208
1745967460.821,4.235375165939331,1745967460.821,4.235375165939331,1745967460.821,4.235375165939331,1745967460.821,4.235375165939331
1745967461.084,4.498268127441406,1745967461.084,4.498268127441406,1745967461.084,4.498268127441406,1745967461.084,4.498268127441406
1745967461.347,4.761301517486572,1745967461.347,4.761301517486572,1745967461.347,4.761301517486572,1745967461.347,4.761301517486572
1745967461.608,5.0218915939331055,1745967461.608,5.0218915939331055,1745967461.608,5.0218915939331055,1745967461.608,5.0218915939331055
1745967461.87,5.283916473388672,1745967461.87,5.283916473388672,1745967461.87,5.283916473388672,1745967461.87,5.283916473388672
1745967462.147,5.561474800109863,1745967462.147,5.561474800109863,1745967462.147,5.561474800109863,1745967462.147,5.561474800109863
1745967462.41,5.823976039886475,1745967462.41,5.823976039886475,1745967462.41,5.823976039886475,1745967462.41,5.823976039886475
1745967462.657,6.070988416671753,1745967462.657,6.070988416671753,1745967462.657,6.070988416671753,1745967462.657,6.070988416671753
1745967462.918,6.331883192062378,1745967462.918,6.331883192062378,1745967462.918,6.331883192062378,1745967462.918,6.331883192062378
1745967463.194,6.608299493789673,1745967463.194,6.609321117401123,1745967463.195,6.609321117401123,1745967463.195,6.609321117401123
1745967463.442,6.856276512145996,1745967463.442,6.856276512145996,1745967463.442,6.856276512145996,1745967463.442,6.856276512145996
1745967463.689,7.103523254394531,1745967463.689,7.103523254394531,1745967463.689,7.103523254394531,1745967463.689,7.103523254394531
1745967463.95,7.364025354385376,1745967463.95,7.364025354385376,1745967463.95,7.364025354385376,1745967463.95,7.364025354385376
1745967464.214,7.6285693645477295,1745967464.214,7.6285693645477295,1745967464.214,7.6285693645477295,1745967464.214,7.6285693645477295
1745967464.478,7.892456531524658,1745967464.478,7.892456531524658,1745967464.478,7.892456531524658,1745967464.478,7.892456531524658
1745967464.741,8.155261516571045,1745967464.741,8.155261516571045,1745967464.741,8.155261516571045,1745967464.741,8.155261516571045
1745967465.006,8.420221090316772,1745967465.006,8.420221090316772,1745967465.006,8.420221090316772,1745967465.006,8.420221090316772
1745967465.252,8.666032552719116,1745967465.252,8.666032552719116,1745967465.252,8.666032552719116,1745967465.252,8.666032552719116
1745967465.5,8.91395092010498,1745967465.5,8.91395092010498,1745967465.5,8.91395092010498,1745967465.5,8.91395092010498
1745967465.761,9.175599813461304,1745967465.761,9.175599813461304,1745967465.761,9.175599813461304,1745967465.761,9.175599813461304
1745967466.023,9.43692946434021,1745967466.023,9.43692946434021,1745967466.023,9.43692946434021,1745967466.023,9.43692946434021
1745967466.284,9.69790267944336,1745967466.284,9.69790267944336,1745967466.284,9.69790267944336,1745967466.284,9.69790267944336
1745967466.544,9.957833290100098,1745967466.544,9.957833290100098,1745967466.544,9.957833290100098,1745967466.544,9.957833290100098
1745967466.807,10.221717119216919,1745967466.807,10.221717119216919,1745967466.807,10.221717119216919,1745967466.807,10.221717119216919
1745967467.084,10.498745679855347,1745967467.084,10.498745679855347,1745967467.084,10.498745679855347,1745967467.084,10.498745679855347
1745967467.345,10.759633779525757,1745967467.345,10.759633779525757,1745967467.345,10.759633779525757,1745967467.345,10.759633779525757
1745967467.592,11.00595235824585,1745967467.592,11.00595235824585,1745967467.592,11.00595235824585,1745967467.592,11.00595235824585
1745967467.855,11.268901586532593,1745967467.855,11.268901586532593,1745967467.855,11.268901586532593,1745967467.855,11.268901586532593
1745967468.118,11.531835556030273,1745967468.118,11.531835556030273,1745967468.118,11.531835556030273,1745967468.118,11.531835556030273
1745967468.382,11.796726942062378,1745967468.382,11.796726942062378,1745967468.382,11.796726942062378,1745967468.382,11.796726942062378
1745967468.63,12.044592380523682,1745967468.63,12.044592380523682,1745967468.63,12.044592380523682,1745967468.63,12.044592380523682
1745967468.879,12.292776107788086,1745967468.879,12.292776107788086,1745967468.879,12.292776107788086,1745967468.879,12.292776107788086
1745967469.125,12.539299726486206,1745967469.125,12.539299726486206,1745967469.125,12.539299726486206,1745967469.125,12.539299726486206
1745967469.373,12.786956310272217,1745967469.373,12.786956310272217,1745967469.373,12.786956310272217,1745967469.373,12.786956310272217
1745967469.638,13.052051782608032,1745967469.638,13.052051782608032,1745967469.638,13.052051782608032,1745967469.638,13.052051782608032
1745967469.901,13.315276622772217,1745967469.901,13.315276622772217,1745967469.901,13.315276622772217,1745967469.901,13.315276622772217
1745967470.165,13.579144477844238,1745967470.165,13.579144477844238,1745967470.165,13.579144477844238,1745967470.165,13.579144477844238
1745967470.414,13.82869267463684,1745967470.414,13.82869267463684,1745967470.414,13.82869267463684,1745967470.414,13.82869267463684
1745967470.647,14.061405897140503,1745967470.647,14.061405897140503,1745967470.647,14.061405897140503,1745967470.647,14.061405897140503
1745967470.892,14.30643367767334,1745967470.892,14.30643367767334,1745967470.892,14.30643367767334,1745967470.892,14.30643367767334
1745967471.156,14.57010817527771,1745967471.156,14.57010817527771,1745967471.156,14.57010817527771,1745967471.156,14.57010817527771
1745967471.401,14.81484580039978,1745967471.401,14.81484580039978,1745967471.401,14.81484580039978,1745967471.401,14.81484580039978
1745967471.662,15.076167583465576,1745967471.662,15.076167583465576,1745967471.662,15.076167583465576,1745967471.662,15.076167583465576
1745967471.923,15.336876630783081,1745967471.923,15.336876630783081,1745967471.923,15.336876630783081,1745967471.923,15.336876630783081
1745967472.185,15.598896741867065,1745967472.185,15.598896741867065,1745967472.185,15.598896741867065,1745967472.185,15.598896741867065
1745967472.448,15.862336158752441,1745967472.448,15.862336158752441,1745967472.448,15.862336158752441,1745967472.448,15.862336158752441
1745967472.723,16.137735843658447,1745967472.723,16.137735843658447,1745967472.723,16.137735843658447,1745967472.723,16.137735843658447
1745967472.986,16.399906158447266,1745967472.986,16.399906158447266,1745967472.986,16.399906158447266,1745967472.986,16.399906158447266
1745967473.249,16.662955045700073,1745967473.249,16.662955045700073,1745967473.249,16.662955045700073,1745967473.249,16.662955045700073
1745967473.5,16.91430139541626,1745967473.5,16.91430139541626,1745967473.5,16.91430139541626,1745967473.5,16.91430139541626
1745967473.749,17.16302251815796,1745967473.749,17.16302251815796,1745967473.749,17.16302251815796,1745967473.749,17.16302251815796
1745967474.012,17.426472187042236,1745967474.012,17.426472187042236,1745967474.012,17.426472187042236,1745967474.012,17.426472187042236
1745967474.274,17.68861699104309,1745967474.274,17.68861699104309,1745967474.274,17.68861699104309,1745967474.274,17.68861699104309
1745967474.535,17.94921875,1745967474.535,17.94921875,1745967474.535,17.94921875,1745967474.535,17.94921875
1745967474.795,18.20974588394165,1745967474.795,18.20974588394165,1745967474.795,18.20974588394165,1745967474.795,18.20974588394165
1745967475.058,18.47221350669861,1745967475.058,18.47221350669861,1745967475.058,18.47221350669861,1745967475.058,18.47221350669861
1745967475.321,18.73541283607483,1745967475.321,18.73541283607483,1745967475.321,18.73541283607483,1745967475.321,18.73541283607483
1745967475.583,18.997755765914917,1745967475.583,18.997755765914917,1745967475.583,18.997755765914917,1745967475.583,18.997755765914917
1745967475.832,19.245791912078857,1745967475.832,19.245791912078857,1745967475.832,19.245791912078857,1745967475.832,19.245791912078857
1745967476.094,19.50865340232849,1745967476.094,19.50865340232849,1745967476.094,19.50865340232849,1745967476.094,19.50865340232849
1745967476.344,19.758092880249023,1745967476.344,19.758092880249023,1745967476.344,19.758092880249023,1745967476.344,19.758092880249023
