timestamp,time,timestamp6,time2,timestamp2,time3,timestamp3,time9
1745964339.749,0.07199621200561523,1745964339.749,0.07199621200561523,1745964339.749,0.07199621200561523,1745964339.749,0.07199621200561523
1745964339.995,0.3176264762878418,1745964339.995,0.3176264762878418,1745964339.995,0.3176264762878418,1745964339.995,0.3176264762878418
1745964340.273,0.5960667133331299,1745964340.273,0.5960667133331299,1745964340.273,0.5960667133331299,1745964340.273,0.5960667133331299
1745964340.536,0.8592619895935059,1745964340.536,0.8592619895935059,1745964340.536,0.8592619895935059,1745964340.536,0.8592619895935059
1745964340.796,1.1193277835845947,1745964340.796,1.1193277835845947,1745964340.796,1.1193277835845947,1745964340.796,1.1193277835845947
1745964341.058,1.380586862564087,1745964341.058,1.380586862564087,1745964341.058,1.380586862564087,1745964341.058,1.380586862564087
1745964341.333,1.6561579704284668,1745964341.333,1.6561579704284668,1745964341.333,1.6561579704284668,1745964341.333,1.6561579704284668
1745964341.595,1.9180471897125244,1745964341.595,1.9180471897125244,1745964341.595,1.9180471897125244,1745964341.595,1.9182672500610352
1745964341.86,2.1826837062835693,1745964341.86,2.1826837062835693,1745964341.86,2.1826837062835693,1745964341.86,2.1826837062835693
1745964342.124,2.446657180786133,1745964342.124,2.446657180786133,1745964342.124,2.446657180786133,1745964342.124,2.446657180786133
1745964342.385,2.7084078788757324,1745964342.385,2.7084078788757324,1745964342.385,2.7084078788757324,1745964342.385,2.7084078788757324
1745964342.662,2.9846138954162598,1745964342.662,2.9846138954162598,1745964342.662,2.9846138954162598,1745964342.662,2.9846138954162598
1745964342.925,3.2478535175323486,1745964342.925,3.2478535175323486,1745964342.925,3.2478535175323486,1745964342.925,3.2478535175323486
1745964343.186,3.50864315032959,1745964343.186,3.50864315032959,1745964343.186,3.50864315032959,1745964343.186,3.50864315032959
1745964343.446,3.769510507583618,1745964343.446,3.769510507583618,1745964343.446,3.769510507583618,1745964343.446,3.769510507583618
1745964343.711,4.033931493759155,1745964343.711,4.033931493759155,1745964343.711,4.033931493759155,1745964343.711,4.033931493759155
1745964343.975,4.297781229019165,1745964343.975,4.297781229019165,1745964343.975,4.297781229019165,1745964343.975,4.297781229019165
1745964344.237,4.560343027114868,1745964344.237,4.560343027114868,1745964344.237,4.560343027114868,1745964344.237,4.560343027114868
1745964344.499,4.822269678115845,1745964344.499,4.822269678115845,1745964344.499,4.822269678115845,1745964344.499,4.822269678115845
1745964344.762,5.085016965866089,1745964344.762,5.085016965866089,1745964344.762,5.085016965866089,1745964344.762,5.085016965866089
