timestamp,time,timestamp6,time2,timestamp2,time3,timestamp3,time9
1745967168.442,0.0482332706451416,1745967168.442,0.0482332706451416,1745967168.442,0.0482332706451416,1745967168.442,0.0482332706451416
1745967168.706,0.31223559379577637,1745967168.706,0.31223559379577637,1745967168.706,0.31223559379577637,1745967168.706,0.31223559379577637
1745967168.971,0.5772221088409424,1745967168.971,0.5772221088409424,1745967168.971,0.5772221088409424,1745967168.971,0.5772221088409424
1745967169.221,0.8272378444671631,1745967169.221,0.8272378444671631,1745967169.221,0.8272378444671631,1745967169.221,0.8272378444671631
1745967169.475,1.0812361240386963,1745967169.475,1.0812361240386963,1745967169.475,1.0812361240386963,1745967169.475,1.0812361240386963
1745967169.738,1.3447329998016357,1745967169.738,1.3447329998016357,1745967169.738,1.3447329998016357,1745967169.738,1.3447329998016357
1745967169.985,1.5917301177978516,1745967169.985,1.5917301177978516,1745967169.985,1.5917301177978516,1745967169.985,1.5917301177978516
1745967170.247,1.853182077407837,1745967170.247,1.853182077407837,1745967170.247,1.853182077407837,1745967170.247,1.853182077407837
1745967170.516,2.1224658489227295,1745967170.516,2.1224658489227295,1745967170.516,2.1224658489227295,1745967170.516,2.1224658489227295
1745967170.761,2.367440700531006,1745967170.761,2.367440700531006,1745967170.761,2.367440700531006,1745967170.761,2.367440700531006
1745967171.023,2.629495620727539,1745967171.023,2.629495620727539,1745967171.023,2.629495620727539,1745967171.023,2.629495620727539
1745967171.271,2.876962900161743,1745967171.271,2.876962900161743,1745967171.271,2.876962900161743,1745967171.271,2.876962900161743
1745967171.519,3.125483989715576,1745967171.519,3.125483989715576,1745967171.519,3.125483989715576,1745967171.519,3.125483989715576
1745967171.782,3.3879377841949463,1745967171.782,3.3879377841949463,1745967171.782,3.3879377841949463,1745967171.782,3.3879377841949463
1745967172.03,3.6359951496124268,1745967172.03,3.6359951496124268,1745967172.03,3.6359951496124268,1745967172.03,3.6359951496124268
1745967172.293,3.899669647216797,1745967172.293,3.899669647216797,1745967172.293,3.899669647216797,1745967172.293,3.899669647216797
1745967172.556,4.161911964416504,1745967172.556,4.161911964416504,1745967172.556,4.161911964416504,1745967172.556,4.161911964416504
1745967172.819,4.424910068511963,1745967172.819,4.424910068511963,1745967172.819,4.424910068511963,1745967172.819,4.424910068511963
1745967173.064,4.670208692550659,1745967173.064,4.670208692550659,1745967173.064,4.670208692550659,1745967173.064,4.670208692550659
1745967173.328,4.933953762054443,1745967173.328,4.933953762054443,1745967173.328,4.933953762054443,1745967173.328,4.933953762054443
1745967173.562,5.167792558670044,1745967173.562,5.167792558670044,1745967173.562,5.167792558670044,1745967173.562,5.167792558670044
