timestamp,time,timestamp6,time2,timestamp2,time3,timestamp3,time9
1745973812.275,0.12209868431091309,1745973812.275,0.12209868431091309,1745973812.275,0.12209868431091309,1745973812.275,0.12209868431091309
1745973812.524,0.3719155788421631,1745973812.524,0.3719155788421631,1745973812.524,0.3719155788421631,1745973812.524,0.3719155788421631
1745973812.787,0.6343276500701904,1745973812.787,0.6343276500701904,1745973812.787,0.6343276500701904,1745973812.787,0.6343276500701904
1745973813.048,0.8953795433044434,1745973813.048,0.8953795433044434,1745973813.048,0.8953795433044434,1745973813.048,0.8953795433044434
1745973813.313,1.1600475311279297,1745973813.313,1.1600475311279297,1745973813.313,1.1600475311279297,1745973813.313,1.1600475311279297
1745973813.575,1.4221186637878418,1745973813.575,1.4221186637878418,1745973813.575,1.4221186637878418,1745973813.575,1.4221186637878418
1745973813.837,1.6844310760498047,1745973813.837,1.6847114562988281,1745973813.837,1.6847114562988281,1745973813.837,1.6847114562988281
1745973814.113,1.9603369235992432,1745973814.113,1.9603369235992432,1745973814.113,1.9603369235992432,1745973814.113,1.9603369235992432
1745973814.376,2.2237582206726074,1745973814.376,2.2237582206726074,1745973814.376,2.2237582206726074,1745973814.376,2.2237582206726074
1745973814.637,2.484144687652588,1745973814.637,2.484144687652588,1745973814.637,2.484144687652588,1745973814.637,2.484144687652588
1745973814.912,2.7601754665374756,1745973814.913,2.7601754665374756,1745973814.913,2.7601754665374756,1745973814.913,2.7601754665374756
1745973815.162,3.00944185256958,1745973815.162,3.00944185256958,1745973815.162,3.00944185256958,1745973815.162,3.00944185256958
1745973815.423,3.2702736854553223,1745973815.423,3.2702736854553223,1745973815.423,3.2702736854553223,1745973815.423,3.2702736854553223
1745973815.67,3.5177488327026367,1745973815.67,3.5177488327026367,1745973815.67,3.5177488327026367,1745973815.67,3.5177488327026367
1745973815.932,3.779186248779297,1745973815.932,3.779186248779297,1745973815.932,3.779186248779297,1745973815.932,3.779186248779297
1745973816.208,4.0552990436553955,1745973816.208,4.0552990436553955,1745973816.208,4.0552990436553955,1745973816.208,4.0552990436553955
1745973816.47,4.317367315292358,1745973816.47,4.317367315292358,1745973816.47,4.317367315292358,1745973816.47,4.317367315292358
1745973816.731,4.578269004821777,1745973816.731,4.578269004821777,1745973816.731,4.578269004821777,1745973816.731,4.578269004821777
1745973817.006,4.853397369384766,1745973817.006,4.853397369384766,1745973817.006,4.853397369384766,1745973817.006,4.853397369384766
1745973817.251,5.098515033721924,1745973817.251,5.098515033721924,1745973817.251,5.098515033721924,1745973817.251,5.098515033721924
1745973817.498,5.345215082168579,1745973817.498,5.345215082168579,1745973817.498,5.345215082168579,1745973817.498,5.345215082168579
1745973817.743,5.590862989425659,1745973817.743,5.590862989425659,1745973817.743,5.590862989425659,1745973817.743,5.590862989425659
1745973818.008,5.855440616607666,1745973818.008,5.855440616607666,1745973818.008,5.855440616607666,1745973818.008,5.855440616607666
1745973818.27,6.1172194480896,1745973818.27,6.1172194480896,1745973818.27,6.1172194480896,1745973818.27,6.1172194480896
1745973818.517,6.364023208618164,1745973818.517,6.364023208618164,1745973818.517,6.364023208618164,1745973818.517,6.364023208618164
1745973818.778,6.625215291976929,1745973818.778,6.625215291976929,1745973818.778,6.625215291976929,1745973818.778,6.625215291976929
1745973819.04,6.887153148651123,1745973819.04,6.887153148651123,1745973819.04,6.887153148651123,1745973819.04,6.887153148651123
1745973819.3,7.147977590560913,1745973819.3,7.147977590560913,1745973819.3,7.147977590560913,1745973819.3,7.147977590560913
1745973819.564,7.411722421646118,1745973819.564,7.411722421646118,1745973819.564,7.411722421646118,1745973819.564,7.411722421646118
1745973819.828,7.675978660583496,1745973819.828,7.675978660583496,1745973819.828,7.675978660583496,1745973819.828,7.675978660583496
1745973820.09,7.937222242355347,1745973820.09,7.937222242355347,1745973820.09,7.937222242355347,1745973820.09,7.937222242355347
1745973820.352,8.199112176895142,1745973820.352,8.199112176895142,1745973820.352,8.199112176895142,1745973820.352,8.199112176895142
1745973820.613,8.460805654525757,1745973820.613,8.460805654525757,1745973820.613,8.460805654525757,1745973820.613,8.460805654525757
1745973820.875,8.722114562988281,1745973820.875,8.722114562988281,1745973820.875,8.722114562988281,1745973820.875,8.722114562988281
1745973821.138,8.985268831253052,1745973821.138,8.985268831253052,1745973821.138,8.985268831253052,1745973821.138,8.985268831253052
1745973821.413,9.260174751281738,1745973821.413,9.260174751281738,1745973821.413,9.260174751281738,1745973821.413,9.260174751281738
1745973821.657,9.504365921020508,1745973821.657,9.504365921020508,1745973821.657,9.504365921020508,1745973821.657,9.504365921020508
1745973821.92,9.76750135421753,1745973821.92,9.76750135421753,1745973821.92,9.76750135421753,1745973821.92,9.76750135421753
1745973822.185,10.03213882446289,1745973822.185,10.03213882446289,1745973822.185,10.03213882446289,1745973822.185,10.03213882446289
1745973822.447,10.294322729110718,1745973822.447,10.294322729110718,1745973822.447,10.294322729110718,1745973822.447,10.294322729110718
1745973822.724,10.57194972038269,1745973822.724,10.57194972038269,1745973822.724,10.57194972038269,1745973822.724,10.57194972038269
1745973822.971,10.818339824676514,1745973822.971,10.818339824676514,1745973822.971,10.818339824676514,1745973822.971,10.818339824676514
1745973823.231,11.078746795654297,1745973823.231,11.078746795654297,1745973823.231,11.078746795654297,1745973823.231,11.078746795654297
1745973823.48,11.327229976654053,1745973823.48,11.327229976654053,1745973823.48,11.327229976654053,1745973823.48,11.327229976654053
1745973823.756,11.60312533378601,1745973823.756,11.60312533378601,1745973823.756,11.603400945663452,1745973823.756,11.603400945663452
1745973824.005,11.852120876312256,1745973824.005,11.852120876312256,1745973824.005,11.852120876312256,1745973824.005,11.852120876312256
1745973824.268,12.115844964981079,1745973824.268,12.115844964981079,1745973824.268,12.115844964981079,1745973824.268,12.115844964981079
1745973824.521,12.36805510520935,1745973824.521,12.36805510520935,1745973824.521,12.36805510520935,1745973824.521,12.36805510520935
1745973824.763,12.610174179077148,1745973824.763,12.610174179077148,1745973824.763,12.610174179077148,1745973824.763,12.610174179077148
1745973825.025,12.872106552124023,1745973825.025,12.872106552124023,1745973825.025,12.872106552124023,1745973825.025,12.872106552124023
1745973825.286,13.133242845535278,1745973825.286,13.133242845535278,1745973825.286,13.133242845535278,1745973825.286,13.133242845535278
1745973825.531,13.378419637680054,1745973825.531,13.378419637680054,1745973825.531,13.378419637680054,1745973825.531,13.378419637680054
1745973825.776,13.623831272125244,1745973825.776,13.623831272125244,1745973825.776,13.623831272125244,1745973825.776,13.623831272125244
1745973826.051,13.89834189414978,1745973826.051,13.89834189414978,1745973826.051,13.89834189414978,1745973826.051,13.89834189414978
1745973826.312,14.159045219421387,1745973826.312,14.159045219421387,1745973826.312,14.159045219421387,1745973826.312,14.159045219421387
1745973826.585,14.43207859992981,1745973826.585,14.43207859992981,1745973826.586,14.433078527450562,1745973826.586,14.433078527450562
1745973826.829,14.67631983757019,1745973826.829,14.67631983757019,1745973826.829,14.67631983757019,1745973826.829,14.67631983757019
1745973827.087,14.934406995773315,1745973827.087,14.934406995773315,1745973827.087,14.934406995773315,1745973827.087,14.934406995773315
1745973827.321,15.168004751205444,1745973827.321,15.168004751205444,1745973827.321,15.168004751205444,1745973827.321,15.168004751205444
1745973827.562,15.409002304077148,1745973827.562,15.409002304077148,1745973827.562,15.409002304077148,1745973827.562,15.409002304077148
1745973827.826,15.673014879226685,1745973827.826,15.673014879226685,1745973827.826,15.673014879226685,1745973827.826,15.673014879226685
1745973828.087,15.934357404708862,1745973828.087,15.934357404708862,1745973828.087,15.934357404708862,1745973828.087,15.934357404708862
1745973828.326,16.173101663589478,1745973828.326,16.173101663589478,1745973828.326,16.173101663589478,1745973828.326,16.173101663589478
1745973828.598,16.445000886917114,1745973828.598,16.445000886917114,1745973828.598,16.445000886917114,1745973828.598,16.445000886917114
1745973828.841,16.688836336135864,1745973828.841,16.688836336135864,1745973828.841,16.688836336135864,1745973828.841,16.688836336135864
1745973829.088,16.93517303466797,1745973829.088,16.93517303466797,1745973829.088,16.93517303466797,1745973829.088,16.93517303466797
1745973829.343,17.190011978149414,1745973829.343,17.190011978149414,1745973829.343,17.190011978149414,1745973829.343,17.190011978149414
1745973829.599,17.446598291397095,1745973829.599,17.446598291397095,1745973829.599,17.446598291397095,1745973829.599,17.446598291397095
1745973829.861,17.70849895477295,1745973829.861,17.70849895477295,1745973829.861,17.70849895477295,1745973829.861,17.70849895477295
1745973830.123,17.97041392326355,1745973830.123,17.97041392326355,1745973830.123,17.97041392326355,1745973830.123,17.97041392326355
1745973830.359,18.20612072944641,1745973830.359,18.20612072944641,1745973830.359,18.20612072944641,1745973830.359,18.20612072944641
1745973830.619,18.466079235076904,1745973830.619,18.466079235076904,1745973830.619,18.466079235076904,1745973830.619,18.466079235076904
1745973830.882,18.7292058467865,1745973830.882,18.7292058467865,1745973830.882,18.7292058467865,1745973830.882,18.7292058467865
1745973831.145,18.993165016174316,1745973831.146,18.993165016174316,1745973831.146,18.993165016174316,1745973831.146,18.993165016174316
1745973831.407,19.25444769859314,1745973831.407,19.25444769859314,1745973831.407,19.25444769859314,1745973831.407,19.25444769859314
1745973831.67,19.517539739608765,1745973831.67,19.517539739608765,1745973831.67,19.517539739608765,1745973831.67,19.517539739608765
1745973831.916,19.763569116592407,1745973831.916,19.763569116592407,1745973831.916,19.763569116592407,1745973831.916,19.763569116592407
1745973832.194,20.041786670684814,1745973832.194,20.04181742668152,1745973832.194,20.04181742668152,1745973832.194,20.04181742668152
1745973832.436,20.28357768058777,1745973832.436,20.28357768058777,1745973832.436,20.28357768058777,1745973832.436,20.28357768058777
1745973832.704,20.55101776123047,1745973832.704,20.55101776123047,1745973832.704,20.55101776123047,1745973832.704,20.55101776123047
1745973832.949,20.796977996826172,1745973832.949,20.796977996826172,1745973832.949,20.796977996826172,1745973832.949,20.796977996826172
1745973833.199,21.046024799346924,1745973833.199,21.046024799346924,1745973833.199,21.046024799346924,1745973833.199,21.046024799346924
1745973833.436,21.283398628234863,1745973833.436,21.283398628234863,1745973833.436,21.283398628234863,1745973833.436,21.283398628234863
1745973833.71,21.55827307701111,1745973833.711,21.55827307701111,1745973833.711,21.55827307701111,1745973833.711,21.55827307701111
1745973833.974,21.82102084159851,1745973833.974,21.82102084159851,1745973833.974,21.82102084159851,1745973833.974,21.82102084159851
1745973834.238,22.085416078567505,1745973834.238,22.085416078567505,1745973834.238,22.085416078567505,1745973834.238,22.085416078567505
1745973834.498,22.34512495994568,1745973834.498,22.34512495994568,1745973834.498,22.34512495994568,1745973834.498,22.34512495994568
1745973834.756,22.603185892105103,1745973834.756,22.603185892105103,1745973834.756,22.603185892105103,1745973834.756,22.603185892105103
1745973835.019,22.866792917251587,1745973835.019,22.866792917251587,1745973835.019,22.866792917251587,1745973835.019,22.866792917251587
1745973835.268,23.115038633346558,1745973835.268,23.115038633346558,1745973835.268,23.115038633346558,1745973835.268,23.115038633346558
1745973835.533,23.380293369293213,1745973835.533,23.380293369293213,1745973835.533,23.380293369293213,1745973835.533,23.380293369293213
1745973835.793,23.640365600585938,1745973835.793,23.640365600585938,1745973835.793,23.640365600585938,1745973835.793,23.640365600585938
1745973836.07,23.917935371398926,1745973836.07,23.917935371398926,1745973836.07,23.917935371398926,1745973836.07,23.917935371398926
1745973836.316,24.163753032684326,1745973836.316,24.163753032684326,1745973836.316,24.163753032684326,1745973836.316,24.163753032684326
1745973836.578,24.425127267837524,1745973836.578,24.425127267837524,1745973836.578,24.425127267837524,1745973836.578,24.425127267837524
1745973836.823,24.670271635055542,1745973836.823,24.670271635055542,1745973836.823,24.670271635055542,1745973836.823,24.670271635055542
1745973837.096,24.943636894226074,1745973837.096,24.943636894226074,1745973837.096,24.943636894226074,1745973837.096,24.943636894226074
1745973837.358,25.205257177352905,1745973837.358,25.205257177352905,1745973837.358,25.205257177352905,1745973837.358,25.205257177352905
1745973837.619,25.466012239456177,1745973837.619,25.466012239456177,1745973837.619,25.466012239456177,1745973837.619,25.466012239456177
1745973837.896,25.743255138397217,1745973837.896,25.743255138397217,1745973837.896,25.743255138397217,1745973837.896,25.743255138397217
1745973838.16,26.00736141204834,1745973838.16,26.00736141204834,1745973838.16,26.00736141204834,1745973838.16,26.00736141204834
1745973838.407,26.254580974578857,1745973838.407,26.254580974578857,1745973838.407,26.254580974578857,1745973838.407,26.254580974578857
1745973838.668,26.51520013809204,1745973838.668,26.51520013809204,1745973838.668,26.51520013809204,1745973838.668,26.51520013809204
1745973838.931,26.778313875198364,1745973838.931,26.778313875198364,1745973838.931,26.778313875198364,1745973838.931,26.778313875198364
1745973839.193,27.04020881652832,1745973839.193,27.04020881652832,1745973839.193,27.0408833026886,1745973839.193,27.0408833026886
1745973839.455,27.301994800567627,1745973839.455,27.301994800567627,1745973839.455,27.301994800567627,1745973839.455,27.301994800567627
1745973839.718,27.565670251846313,1745973839.718,27.565670251846313,1745973839.718,27.565670251846313,1745973839.718,27.565670251846313
1745973839.978,27.825546979904175,1745973839.978,27.826497077941895,1745973839.979,27.826497077941895,1745973839.979,27.826497077941895
1745973840.256,28.103004455566406,1745973840.256,28.103004455566406,1745973840.256,28.103004455566406,1745973840.256,28.103004455566406
1745973840.515,28.3626127243042,1745973840.515,28.3626127243042,1745973840.515,28.3626127243042,1745973840.515,28.3626127243042
1745973840.776,28.623892784118652,1745973840.776,28.623892784118652,1745973840.776,28.623892784118652,1745973840.776,28.623892784118652
1745973841.053,28.900290966033936,1745973841.053,28.900290966033936,1745973841.053,28.900290966033936,1745973841.053,28.900290966033936
1745973841.313,29.160219192504883,1745973841.313,29.160219192504883,1745973841.313,29.160219192504883,1745973841.313,29.160219192504883
1745973841.575,29.42210292816162,1745973841.575,29.42210292816162,1745973841.575,29.42210292816162,1745973841.575,29.42210292816162
1745973841.807,29.6547212600708,1745973841.807,29.6547212600708,1745973841.807,29.6547212600708,1745973841.807,29.6547212600708
1745973842.085,29.932706356048584,1745973842.085,29.932706356048584,1745973842.085,29.932706356048584,1745973842.085,29.932706356048584
1745973842.333,30.180525302886963,1745973842.333,30.180525302886963,1745973842.333,30.180525302886963,1745973842.333,30.180525302886963
1745973842.596,30.44390892982483,1745973842.596,30.44390892982483,1745973842.596,30.44390892982483,1745973842.596,30.44390892982483
1745973842.848,30.69511389732361,1745973842.848,30.69511389732361,1745973842.848,30.69511389732361,1745973842.848,30.69511389732361
1745973843.111,30.958510637283325,1745973843.111,30.958510637283325,1745973843.111,30.958510637283325,1745973843.111,30.958510637283325
1745973843.375,31.222190618515015,1745973843.375,31.222190618515015,1745973843.375,31.222190618515015,1745973843.375,31.222190618515015
