2025-04-29 at 22:59:38 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 22:59:38 | INFO | [TestTask] Step 0 completed
2025-04-29 at 22:59:39 | INFO | [TestTask] Step 1 completed
2025-04-29 at 22:59:40 | INFO | [TestTask] Step 2 completed
2025-04-29 at 22:59:41 | INFO | [TestTask] Step 3 completed
2025-04-29 at 22:59:42 | INFO | [TestTask] Step 4 completed
2025-04-29 at 22:59:43 | INFO | [TestTask] Step 5 completed
2025-04-29 at 22:59:44 | INFO | [TestTask] Step 6 completed
2025-04-29 at 22:59:45 | INFO | [TestTask] Step 7 completed
2025-04-29 at 22:59:46 | INFO | [TestTask] Step 8 completed
2025-04-29 at 22:59:47 | INFO | [TestTask] Step 9 completed
2025-04-29 at 22:59:47 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 22:59:47 | INFO | [TaskManager] Task fetched from queue: Test Task
2025-04-29 at 22:59:48 | INFO | [TestTask] Step 0 completed
2025-04-29 at 22:59:49 | INFO | [TestTask] Step 1 completed
2025-04-29 at 22:59:50 | INFO | [TestTask] Step 2 completed
2025-04-29 at 22:59:51 | INFO | [TestTask] Step 3 completed
2025-04-29 at 22:59:52 | INFO | [TestTask] Step 4 completed
2025-04-29 at 22:59:53 | INFO | [TestTask] Step 5 completed
2025-04-29 at 22:59:54 | INFO | [TestTask] Step 6 completed
2025-04-29 at 22:59:56 | INFO | [TestTask] Step 7 completed
2025-04-29 at 22:59:57 | INFO | [TestTask] Step 8 completed
2025-04-29 at 22:59:58 | INFO | [TestTask] Step 9 completed
2025-04-29 at 22:59:58 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 22:59:58 | INFO | [TaskManager] Task fetched from queue: Test Task
2025-04-29 at 22:59:59 | INFO | [TestTask] Step 0 completed
2025-04-29 at 23:00:00 | INFO | [TestTask] Step 1 completed
2025-04-29 at 23:00:01 | INFO | [TestTask] Step 2 completed
2025-04-29 at 23:00:02 | INFO | [TestTask] Step 3 completed
2025-04-29 at 23:00:03 | INFO | [TestTask] Step 4 completed
2025-04-29 at 23:00:04 | INFO | [TestTask] Step 5 completed
2025-04-29 at 23:00:05 | INFO | [TestTask] Step 6 completed
2025-04-29 at 23:00:06 | INFO | [TestTask] Step 7 completed
2025-04-29 at 23:00:07 | INFO | [TestTask] Step 8 completed
2025-04-29 at 23:00:08 | INFO | [TestTask] Step 9 completed
2025-04-29 at 23:00:08 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 23:02:01 | DEBUG | [FastApi] Client disconnected
2025-04-29 at 23:02:01 | DEBUG | [FastApi] Client disconnected
2025-04-29 at 23:02:01 | DEBUG | [FastApi] Server teardown started
2025-04-29 at 23:02:01 | DEBUG | [FastApi] Server teardown completed
2025-04-29 at 23:02:01 | DEBUG | Rack teardown started
2025-04-29 at 23:02:01 | DEBUG | Rack teardown completed
2025-04-29 at 23:02:01 | DEBUG | [TaskManager] Teardown started
2025-04-29 at 23:02:01 | DEBUG | [TaskManager] Teardown completed
2025-04-29 at 23:02:01 | DEBUG | [Scribe] Teardown started
2025-04-29 at 23:02:01 | DEBUG | [Scribe] Teardown completed
2025-04-29 at 23:02:01 | INFO | Experiment interrupted by user
2025-04-29 at 23:02:01 | INFO | Experiment ended
2025-04-29 at 23:02:04 | INFO | Logging configured: console level=DEBUG, file level=DEBUG, file name=logs\debug.log, gui level=DEBUG
2025-04-29 at 23:02:04 | DEBUG | [FastApi] APIServer initialized
2025-04-29 at 23:02:04 | DEBUG | [FastApi] WebSocket endpoint added at '/data'
2025-04-29 at 23:02:04 | DEBUG | [FastApi] WebSocket endpoint added at '/logs'
2025-04-29 at 23:02:04 | DEBUG | Instrument clock added to the rack.
2025-04-29 at 23:02:04 | DEBUG | Measurement timestamp added to the rack.
2025-04-29 at 23:02:04 | DEBUG | Measurement time added to the rack.
2025-04-29 at 23:02:04 | DEBUG | Measurement timestamp6 added to the rack.
2025-04-29 at 23:02:04 | DEBUG | Measurement time2 added to the rack.
2025-04-29 at 23:02:04 | DEBUG | Measurement timestamp2 added to the rack.
2025-04-29 at 23:02:04 | DEBUG | Measurement time3 added to the rack.
2025-04-29 at 23:02:04 | DEBUG | Measurement timestamp3 added to the rack.
2025-04-29 at 23:02:04 | DEBUG | Measurement time9 added to the rack.
2025-04-29 at 23:02:04 | INFO | Experiment started
2025-04-29 at 23:02:04 | DEBUG | All experiment tasks started
2025-04-29 at 23:02:04 | DEBUG | [FastApi] Server setup started at localhost:8005
2025-04-29 at 23:02:04 | DEBUG | [FastApi] Server setup completed
2025-04-29 at 23:02:04 | DEBUG | Running APIServer
2025-04-29 at 23:02:04 | DEBUG | Rack setup started
2025-04-29 at 23:02:04 | DEBUG | Rack setup completed
2025-04-29 at 23:02:04 | DEBUG | Running Rack
2025-04-29 at 23:02:04 | DEBUG | [Scribe] Setup started
2025-04-29 at 23:02:04 | INFO | [Scribe] Directory created: 'data_sub'
2025-04-29 at 23:02:04 | DEBUG | [Scribe] Starting at: 23.00
2025-04-29 at 23:02:04 | DEBUG | [Scribe] Setup completed
2025-04-29 at 23:02:04 | DEBUG | Running Scribe
2025-04-29 at 23:02:04 | DEBUG | [Scribe] File data_sub\23.00 start.data does not exist. Creating new file.
2025-04-29 at 23:02:04 | DEBUG | [TaskManager] Setup started
2025-04-29 at 23:02:04 | DEBUG | [TaskManager] Setup completed
2025-04-29 at 23:02:04 | DEBUG | Running TaskManager
2025-04-29 at 23:02:04 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 23:02:06 | DEBUG | [FastApi] Client connected
2025-04-29 at 23:02:06 | DEBUG | [FastApi] Client connected
2025-04-29 at 23:02:10 | INFO | Adding task to queue
2025-04-29 at 23:02:10 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:02:10 | INFO | [TaskManager] Task fetched from queue: Test Task
2025-04-29 at 23:02:11 | INFO | [TestTask] Step 0 completed
2025-04-29 at 23:02:12 | INFO | Adding task to queue
2025-04-29 at 23:02:12 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:02:12 | INFO | Adding task to queue
2025-04-29 at 23:02:12 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:02:12 | INFO | [TestTask] Step 1 completed
2025-04-29 at 23:02:12 | INFO | Adding task to queue
2025-04-29 at 23:02:12 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:02:13 | INFO | [TestTask] Step 2 completed
2025-04-29 at 23:02:14 | INFO | [TestTask] Step 3 completed
2025-04-29 at 23:02:15 | INFO | [TestTask] Step 4 completed
2025-04-29 at 23:02:16 | INFO | [TestTask] Step 5 completed
2025-04-29 at 23:02:17 | INFO | [TestTask] Step 6 completed
2025-04-29 at 23:02:18 | INFO | [TestTask] Step 7 completed
2025-04-29 at 23:02:19 | INFO | [TestTask] Step 8 completed
2025-04-29 at 23:02:20 | INFO | [TestTask] Step 9 completed
2025-04-29 at 23:02:20 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 23:02:20 | INFO | [TaskManager] Task fetched from queue: Test Task
2025-04-29 at 23:02:21 | INFO | [TestTask] Step 0 completed
2025-04-29 at 23:02:22 | INFO | [TestTask] Step 1 completed
2025-04-29 at 23:02:23 | INFO | [TestTask] Step 2 completed
2025-04-29 at 23:02:24 | INFO | [TestTask] Step 3 completed
2025-04-29 at 23:02:25 | INFO | [TestTask] Step 4 completed
2025-04-29 at 23:02:26 | INFO | [TestTask] Step 5 completed
2025-04-29 at 23:02:27 | INFO | [TestTask] Step 6 completed
2025-04-29 at 23:02:28 | INFO | [TestTask] Step 7 completed
2025-04-29 at 23:02:29 | INFO | [TestTask] Step 8 completed
2025-04-29 at 23:02:30 | INFO | [TestTask] Step 9 completed
2025-04-29 at 23:02:30 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 23:02:30 | INFO | [TaskManager] Task fetched from queue: Test Task
2025-04-29 at 23:02:31 | INFO | [TestTask] Step 0 completed
2025-04-29 at 23:02:32 | INFO | [TestTask] Step 1 completed
2025-04-29 at 23:02:33 | INFO | [TestTask] Step 2 completed
2025-04-29 at 23:02:34 | INFO | [TestTask] Step 3 completed
2025-04-29 at 23:02:35 | INFO | [TestTask] Step 4 completed
2025-04-29 at 23:02:36 | INFO | [TestTask] Step 5 completed
2025-04-29 at 23:02:37 | INFO | [TestTask] Step 6 completed
2025-04-29 at 23:02:38 | INFO | [TestTask] Step 7 completed
2025-04-29 at 23:02:39 | INFO | [TestTask] Step 8 completed
2025-04-29 at 23:02:40 | INFO | [TestTask] Step 9 completed
2025-04-29 at 23:02:40 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 23:02:40 | INFO | [TaskManager] Task fetched from queue: Test Task
2025-04-29 at 23:02:41 | INFO | [TestTask] Step 0 completed
2025-04-29 at 23:02:42 | INFO | [TestTask] Step 1 completed
2025-04-29 at 23:02:43 | INFO | [TestTask] Step 2 completed
2025-04-29 at 23:02:44 | INFO | [TestTask] Step 3 completed
2025-04-29 at 23:02:45 | INFO | [TestTask] Step 4 completed
2025-04-29 at 23:02:46 | INFO | [TestTask] Step 5 completed
2025-04-29 at 23:02:47 | INFO | [TestTask] Step 6 completed
2025-04-29 at 23:02:48 | INFO | [TestTask] Step 7 completed
2025-04-29 at 23:02:50 | INFO | [TestTask] Step 8 completed
2025-04-29 at 23:02:51 | INFO | [TestTask] Step 9 completed
2025-04-29 at 23:02:51 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 23:02:58 | INFO | [TaskManager] paused.
2025-04-29 at 23:05:36 | DEBUG | [FastApi] Client disconnected
2025-04-29 at 23:05:36 | DEBUG | [FastApi] Client disconnected
2025-04-29 at 23:05:36 | DEBUG | [FastApi] Server teardown started
2025-04-29 at 23:05:36 | DEBUG | [FastApi] Server teardown completed
2025-04-29 at 23:05:36 | DEBUG | Rack teardown started
2025-04-29 at 23:05:36 | DEBUG | Rack teardown completed
2025-04-29 at 23:05:36 | DEBUG | [TaskManager] Teardown started
2025-04-29 at 23:05:36 | DEBUG | [TaskManager] Teardown completed
2025-04-29 at 23:05:36 | DEBUG | [Scribe] Teardown started
2025-04-29 at 23:05:36 | DEBUG | [Scribe] Teardown completed
2025-04-29 at 23:05:36 | INFO | Experiment interrupted by user
2025-04-29 at 23:05:36 | INFO | Experiment ended
2025-04-29 at 23:05:39 | INFO | Logging configured: console level=DEBUG, file level=DEBUG, file name=logs\debug.log, gui level=DEBUG
2025-04-29 at 23:05:39 | DEBUG | [FastApi] APIServer initialized
2025-04-29 at 23:05:39 | DEBUG | [FastApi] WebSocket endpoint added at '/data'
2025-04-29 at 23:05:39 | DEBUG | [FastApi] WebSocket endpoint added at '/logs'
2025-04-29 at 23:05:39 | DEBUG | Instrument clock added to the rack.
2025-04-29 at 23:05:39 | DEBUG | Measurement timestamp added to the rack.
2025-04-29 at 23:05:39 | DEBUG | Measurement time added to the rack.
2025-04-29 at 23:05:39 | DEBUG | Measurement timestamp6 added to the rack.
2025-04-29 at 23:05:39 | DEBUG | Measurement time2 added to the rack.
2025-04-29 at 23:05:39 | DEBUG | Measurement timestamp2 added to the rack.
2025-04-29 at 23:05:39 | DEBUG | Measurement time3 added to the rack.
2025-04-29 at 23:05:39 | DEBUG | Measurement timestamp3 added to the rack.
2025-04-29 at 23:05:39 | DEBUG | Measurement time9 added to the rack.
2025-04-29 at 23:05:39 | INFO | Experiment started
2025-04-29 at 23:05:39 | DEBUG | All experiment tasks started
2025-04-29 at 23:05:39 | DEBUG | [FastApi] Server setup started at localhost:8005
2025-04-29 at 23:05:39 | DEBUG | [FastApi] Server setup completed
2025-04-29 at 23:05:39 | DEBUG | Running APIServer
2025-04-29 at 23:05:39 | DEBUG | Rack setup started
2025-04-29 at 23:05:39 | DEBUG | Rack setup completed
2025-04-29 at 23:05:39 | DEBUG | Running Rack
2025-04-29 at 23:05:39 | DEBUG | [Scribe] Setup started
2025-04-29 at 23:05:39 | INFO | [Scribe] Directory created: 'data_sub'
2025-04-29 at 23:05:39 | DEBUG | [Scribe] Starting at: 24.00
2025-04-29 at 23:05:39 | DEBUG | [Scribe] Setup completed
2025-04-29 at 23:05:39 | DEBUG | Running Scribe
2025-04-29 at 23:05:39 | DEBUG | [Scribe] File data_sub\24.00 start.data does not exist. Creating new file.
2025-04-29 at 23:05:39 | DEBUG | [TaskManager] Setup started
2025-04-29 at 23:05:39 | DEBUG | [TaskManager] Setup completed
2025-04-29 at 23:05:39 | DEBUG | Running TaskManager
2025-04-29 at 23:05:39 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 23:05:42 | DEBUG | [FastApi] Client connected
2025-04-29 at 23:05:42 | DEBUG | [FastApi] Client connected
2025-04-29 at 23:05:48 | INFO | Adding task to queue
2025-04-29 at 23:05:48 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:05:48 | INFO | [TaskManager] Task fetched from queue: Test Task
2025-04-29 at 23:05:49 | INFO | Adding task to queue
2025-04-29 at 23:05:49 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:05:49 | INFO | Adding task to queue
2025-04-29 at 23:05:49 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:05:49 | INFO | Adding task to queue
2025-04-29 at 23:05:49 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:05:49 | INFO | Adding task to queue
2025-04-29 at 23:05:49 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:05:49 | INFO | Adding task to queue
2025-04-29 at 23:05:49 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:05:49 | INFO | Adding task to queue
2025-04-29 at 23:05:49 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:05:49 | INFO | [TestTask] Step 0 completed
2025-04-29 at 23:05:50 | INFO | [TestTask] Step 1 completed
2025-04-29 at 23:05:51 | INFO | [TestTask] Step 2 completed
2025-04-29 at 23:05:52 | INFO | [TestTask] Step 3 completed
2025-04-29 at 23:05:53 | INFO | [TestTask] Step 4 completed
2025-04-29 at 23:05:55 | INFO | [TestTask] Step 5 completed
2025-04-29 at 23:05:56 | INFO | [TestTask] Step 6 completed
2025-04-29 at 23:05:57 | INFO | [TestTask] Step 7 completed
2025-04-29 at 23:05:58 | INFO | [TestTask] Step 8 completed
2025-04-29 at 23:05:59 | INFO | [TestTask] Step 9 completed
2025-04-29 at 23:05:59 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 23:05:59 | INFO | [TaskManager] Task fetched from queue: Test Task
2025-04-29 at 23:06:00 | INFO | [TestTask] Step 0 completed
2025-04-29 at 23:06:01 | INFO | [TestTask] Step 1 completed
2025-04-29 at 23:06:02 | INFO | [TestTask] Step 2 completed
2025-04-29 at 23:06:03 | INFO | [TestTask] Step 3 completed
2025-04-29 at 23:06:04 | INFO | [TestTask] Step 4 completed
2025-04-29 at 23:06:05 | INFO | [TestTask] Step 5 completed
2025-04-29 at 23:06:06 | INFO | [TestTask] Step 6 completed
2025-04-29 at 23:06:07 | INFO | [TestTask] Step 7 completed
2025-04-29 at 23:06:08 | INFO | [TestTask] Step 8 completed
2025-04-29 at 23:06:09 | INFO | [TestTask] Step 9 completed
2025-04-29 at 23:06:09 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 23:06:09 | INFO | [TaskManager] Task fetched from queue: Test Task
2025-04-29 at 23:06:10 | INFO | [TestTask] Step 0 completed
2025-04-29 at 23:06:11 | INFO | [TestTask] Step 1 completed
2025-04-29 at 23:06:12 | INFO | [TestTask] Step 2 completed
2025-04-29 at 23:06:13 | INFO | [TestTask] Step 3 completed
2025-04-29 at 23:06:14 | INFO | [TestTask] Step 4 completed
2025-04-29 at 23:06:15 | INFO | [TestTask] Step 5 completed
2025-04-29 at 23:06:16 | INFO | [TestTask] Step 6 completed
2025-04-29 at 23:06:17 | INFO | [TestTask] Step 7 completed
2025-04-29 at 23:06:18 | INFO | [TestTask] Step 8 completed
2025-04-29 at 23:06:19 | INFO | [TestTask] Step 9 completed
2025-04-29 at 23:06:19 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 23:06:19 | INFO | [TaskManager] Task fetched from queue: Test Task
2025-04-29 at 23:06:20 | INFO | [TestTask] Step 0 completed
2025-04-29 at 23:06:21 | INFO | [TestTask] Step 1 completed
2025-04-29 at 23:06:22 | INFO | [TestTask] Step 2 completed
2025-04-29 at 23:06:23 | INFO | [TestTask] Step 3 completed
2025-04-29 at 23:06:24 | INFO | [TestTask] Step 4 completed
2025-04-29 at 23:06:25 | INFO | [TestTask] Step 5 completed
2025-04-29 at 23:06:26 | INFO | [TestTask] Step 6 completed
2025-04-29 at 23:06:27 | INFO | [TestTask] Step 7 completed
2025-04-29 at 23:06:28 | INFO | [TestTask] Step 8 completed
2025-04-29 at 23:06:29 | INFO | [TestTask] Step 9 completed
2025-04-29 at 23:06:29 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 23:06:29 | INFO | [TaskManager] Task fetched from queue: Test Task
2025-04-29 at 23:06:30 | INFO | [TestTask] Step 0 completed
2025-04-29 at 23:06:31 | INFO | [TestTask] Step 1 completed
2025-04-29 at 23:06:32 | INFO | [TestTask] Step 2 completed
2025-04-29 at 23:06:33 | INFO | [TestTask] Step 3 completed
2025-04-29 at 23:06:34 | INFO | [TestTask] Step 4 completed
2025-04-29 at 23:06:35 | INFO | [TestTask] Step 5 completed
2025-04-29 at 23:06:36 | INFO | [TestTask] Step 6 completed
2025-04-29 at 23:06:37 | INFO | [TestTask] Step 7 completed
2025-04-29 at 23:06:38 | INFO | [TestTask] Step 8 completed
2025-04-29 at 23:06:39 | INFO | [TestTask] Step 9 completed
2025-04-29 at 23:06:39 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 23:06:39 | INFO | [TaskManager] Task fetched from queue: Test Task
2025-04-29 at 23:06:40 | INFO | [TestTask] Step 0 completed
2025-04-29 at 23:06:41 | INFO | [TestTask] Step 1 completed
2025-04-29 at 23:06:42 | INFO | [TestTask] Step 2 completed
2025-04-29 at 23:06:43 | INFO | [TestTask] Step 3 completed
2025-04-29 at 23:06:44 | INFO | [TestTask] Step 4 completed
2025-04-29 at 23:06:45 | INFO | [TestTask] Step 5 completed
2025-04-29 at 23:06:46 | INFO | [TestTask] Step 6 completed
2025-04-29 at 23:06:47 | INFO | [TestTask] Step 7 completed
2025-04-29 at 23:06:48 | INFO | [TestTask] Step 8 completed
2025-04-29 at 23:06:49 | INFO | [TestTask] Step 9 completed
2025-04-29 at 23:06:49 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 23:06:49 | INFO | [TaskManager] Task fetched from queue: Test Task
2025-04-29 at 23:06:50 | INFO | [TestTask] Step 0 completed
2025-04-29 at 23:06:51 | INFO | [TestTask] Step 1 completed
2025-04-29 at 23:06:52 | INFO | [TestTask] Step 2 completed
2025-04-29 at 23:06:53 | INFO | [TestTask] Step 3 completed
2025-04-29 at 23:06:54 | INFO | [TestTask] Step 4 completed
2025-04-29 at 23:06:55 | INFO | [TestTask] Step 5 completed
2025-04-29 at 23:06:56 | INFO | [TestTask] Step 6 completed
2025-04-29 at 23:06:57 | INFO | [TestTask] Step 7 completed
2025-04-29 at 23:06:58 | INFO | [TestTask] Step 8 completed
2025-04-29 at 23:06:59 | INFO | [TestTask] Step 9 completed
2025-04-29 at 23:06:59 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 23:08:27 | DEBUG | [FastApi] Client disconnected
2025-04-29 at 23:08:27 | DEBUG | [FastApi] Client disconnected
2025-04-29 at 23:08:27 | DEBUG | [FastApi] Server teardown started
2025-04-29 at 23:08:27 | DEBUG | [FastApi] Server teardown completed
2025-04-29 at 23:08:27 | DEBUG | [Scribe] Teardown started
2025-04-29 at 23:08:27 | DEBUG | [Scribe] Teardown completed
2025-04-29 at 23:08:27 | DEBUG | Rack teardown started
2025-04-29 at 23:08:27 | DEBUG | Rack teardown completed
2025-04-29 at 23:08:27 | DEBUG | [TaskManager] Teardown started
2025-04-29 at 23:08:27 | DEBUG | [TaskManager] Teardown completed
2025-04-29 at 23:08:27 | INFO | Experiment interrupted by user
2025-04-29 at 23:08:27 | INFO | Experiment ended
2025-04-29 at 23:08:30 | INFO | Logging configured: console level=DEBUG, file level=DEBUG, file name=logs\debug.log, gui level=DEBUG
2025-04-29 at 23:08:30 | DEBUG | [FastApi] APIServer initialized
2025-04-29 at 23:08:30 | DEBUG | [FastApi] WebSocket endpoint added at '/data'
2025-04-29 at 23:08:30 | DEBUG | [FastApi] WebSocket endpoint added at '/logs'
2025-04-29 at 23:08:30 | DEBUG | Instrument clock added to the rack.
2025-04-29 at 23:08:30 | DEBUG | Measurement timestamp added to the rack.
2025-04-29 at 23:08:30 | DEBUG | Measurement time added to the rack.
2025-04-29 at 23:08:30 | DEBUG | Measurement timestamp6 added to the rack.
2025-04-29 at 23:08:30 | DEBUG | Measurement time2 added to the rack.
2025-04-29 at 23:08:30 | DEBUG | Measurement timestamp2 added to the rack.
2025-04-29 at 23:08:30 | DEBUG | Measurement time3 added to the rack.
2025-04-29 at 23:08:30 | DEBUG | Measurement timestamp3 added to the rack.
2025-04-29 at 23:08:30 | DEBUG | Measurement time9 added to the rack.
2025-04-29 at 23:08:30 | INFO | Experiment started
2025-04-29 at 23:08:30 | DEBUG | All experiment tasks started
2025-04-29 at 23:08:30 | DEBUG | [FastApi] Server setup started at localhost:8005
2025-04-29 at 23:08:30 | DEBUG | [FastApi] Server setup completed
2025-04-29 at 23:08:30 | DEBUG | Running APIServer
2025-04-29 at 23:08:30 | DEBUG | Rack setup started
2025-04-29 at 23:08:30 | DEBUG | Rack setup completed
2025-04-29 at 23:08:30 | DEBUG | Running Rack
2025-04-29 at 23:08:30 | DEBUG | [Scribe] Setup started
2025-04-29 at 23:08:30 | INFO | [Scribe] Directory created: 'data_sub'
2025-04-29 at 23:08:30 | DEBUG | [Scribe] Starting at: 25.00
2025-04-29 at 23:08:30 | DEBUG | [Scribe] Setup completed
2025-04-29 at 23:08:30 | DEBUG | Running Scribe
2025-04-29 at 23:08:30 | DEBUG | [Scribe] File data_sub\25.00 start.data does not exist. Creating new file.
2025-04-29 at 23:08:30 | DEBUG | [TaskManager] Setup started
2025-04-29 at 23:08:30 | DEBUG | [TaskManager] Setup completed
2025-04-29 at 23:08:30 | DEBUG | Running TaskManager
2025-04-29 at 23:08:30 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 23:08:32 | DEBUG | [FastApi] Client connected
2025-04-29 at 23:08:32 | DEBUG | [FastApi] Client connected
2025-04-29 at 23:08:38 | INFO | Adding task to queue
2025-04-29 at 23:08:38 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:08:38 | INFO | [TaskManager] Task fetched from queue: Test Task
2025-04-29 at 23:08:39 | INFO | [TestTask] Step 0 completed
2025-04-29 at 23:08:39 | INFO | Adding task to queue
2025-04-29 at 23:08:39 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:08:40 | INFO | [TestTask] Step 1 completed
2025-04-29 at 23:08:40 | INFO | Adding task to queue
2025-04-29 at 23:08:40 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:08:41 | INFO | [TestTask] Step 2 completed
2025-04-29 at 23:08:41 | INFO | Adding task to queue
2025-04-29 at 23:08:41 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:08:42 | INFO | [TestTask] Step 3 completed
2025-04-29 at 23:08:42 | INFO | Adding task to queue
2025-04-29 at 23:08:42 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:08:42 | INFO | Adding task to queue
2025-04-29 at 23:08:42 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:08:42 | INFO | Adding task to queue
2025-04-29 at 23:08:42 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:08:43 | INFO | [TestTask] Step 4 completed
2025-04-29 at 23:08:44 | INFO | Adding task to queue
2025-04-29 at 23:08:44 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:08:44 | INFO | Adding task to queue
2025-04-29 at 23:08:44 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:08:44 | INFO | [TestTask] Step 5 completed
2025-04-29 at 23:08:44 | INFO | Adding task to queue
2025-04-29 at 23:08:44 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:08:44 | INFO | Adding task to queue
2025-04-29 at 23:08:44 | INFO | [TaskManager] Adding task to queue: Test Task
2025-04-29 at 23:08:45 | INFO | [TestTask] Step 6 completed
2025-04-29 at 23:08:46 | INFO | [TestTask] Step 7 completed
2025-04-29 at 23:08:47 | INFO | [TestTask] Step 8 completed
2025-04-29 at 23:08:48 | INFO | [TestTask] Step 9 completed
2025-04-29 at 23:08:48 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 23:08:48 | INFO | [TaskManager] Task fetched from queue: Test Task
2025-04-29 at 23:08:49 | INFO | [TestTask] Step 0 completed
2025-04-29 at 23:08:50 | INFO | [TestTask] Step 1 completed
2025-04-29 at 23:08:51 | INFO | [TestTask] Step 2 completed
2025-04-29 at 23:08:52 | INFO | [TestTask] Step 3 completed
2025-04-29 at 23:08:53 | INFO | [TestTask] Step 4 completed
2025-04-29 at 23:08:54 | INFO | [TestTask] Step 5 completed
2025-04-29 at 23:08:55 | INFO | [TestTask] Step 6 completed
2025-04-29 at 23:08:56 | INFO | [TestTask] Step 7 completed
2025-04-29 at 23:08:57 | INFO | [TestTask] Step 8 completed
2025-04-29 at 23:08:58 | INFO | [TestTask] Step 9 completed
2025-04-29 at 23:08:58 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 23:08:58 | INFO | [TaskManager] Task fetched from queue: Test Task
2025-04-29 at 23:08:59 | INFO | [TestTask] Step 0 completed
2025-04-29 at 23:09:00 | INFO | [TestTask] Step 1 completed
2025-04-29 at 23:09:01 | INFO | [TestTask] Step 2 completed
2025-04-29 at 23:09:02 | INFO | [TestTask] Step 3 completed
2025-04-29 at 23:09:03 | INFO | [TestTask] Step 4 completed
2025-04-29 at 23:09:04 | INFO | [TestTask] Step 5 completed
2025-04-29 at 23:09:05 | INFO | [TestTask] Step 6 completed
2025-04-29 at 23:09:06 | INFO | [TestTask] Step 7 completed
2025-04-29 at 23:09:07 | INFO | [TestTask] Step 8 completed
2025-04-29 at 23:09:08 | INFO | [TestTask] Step 9 completed
2025-04-29 at 23:09:08 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 23:09:08 | INFO | [TaskManager] Task fetched from queue: Test Task
2025-04-29 at 23:09:09 | INFO | [TestTask] Step 0 completed
2025-04-29 at 23:09:10 | INFO | [TestTask] Step 1 completed
2025-04-29 at 23:09:11 | INFO | [TestTask] Step 2 completed
2025-04-29 at 23:09:12 | INFO | [TestTask] Step 3 completed
2025-04-29 at 23:09:13 | INFO | [TestTask] Step 4 completed
2025-04-29 at 23:09:14 | INFO | [TestTask] Step 5 completed
2025-04-29 at 23:09:15 | INFO | [TestTask] Step 6 completed
2025-04-29 at 23:09:16 | INFO | [TestTask] Step 7 completed
2025-04-29 at 23:09:17 | INFO | [TestTask] Step 8 completed
2025-04-29 at 23:09:18 | INFO | [TestTask] Step 9 completed
2025-04-29 at 23:09:18 | INFO | [TaskManager] Waiting for task to appear on queue
2025-04-29 at 23:09:18 | INFO | [TaskManager] Task fetched from queue: Test Task
2025-04-29 at 23:09:19 | INFO | [TestTask] Step 0 completed
